date,chain,tvl
2022-01-21,bsc,10435540681
2022-01-22,bsc,9746002854
2022-01-23,bsc,9496179637
2022-01-24,bsc,9512258360
2022-01-25,bsc,9572970223
2022-01-26,bsc,9574587619
2022-01-27,bsc,9677101998
2022-01-28,bsc,9627568036
2022-01-29,bsc,9651826020
2022-01-30,bsc,9496210105
2022-01-31,bsc,9401403765
2022-02-01,bsc,9534769417
2022-02-02,bsc,9532500409
2022-02-03,bsc,9500067945
2022-02-04,bsc,9795686835
2022-02-05,bsc,10138429609
2022-02-06,bsc,10303077912
2022-02-07,bsc,10477221572
2022-02-08,bsc,10489930370
2022-02-09,bsc,10501919312
2022-02-10,bsc,10505563176
2022-02-11,bsc,10210484495
2022-02-12,bsc,10108654481
2022-02-13,bsc,10102895729
2022-02-14,bsc,10131805512
2022-02-15,bsc,10297959232
2022-02-16,bsc,10275426200
2022-02-17,bsc,10013614735
2022-02-18,bsc,9792681495
2022-02-19,bsc,9722898415
2022-02-20,bsc,9551603252
2022-02-21,bsc,9380868276
2022-02-22,bsc,9335275539
2022-02-23,bsc,9366283838
2022-02-24,bsc,9265289028
2022-02-25,bsc,9303927149
2022-02-26,bsc,9376792137
2022-02-27,bsc,9430080454
2022-02-28,bsc,9581442350
2022-03-01,bsc,9915663859
2022-03-02,bsc,9680417985
2022-03-03,bsc,9683748786
2022-03-04,bsc,9364554949
2022-03-05,bsc,9322332063
2022-03-06,bsc,9325027302
2022-03-07,bsc,9249362186
2022-03-08,bsc,9223620215
2022-03-09,bsc,9589359346
2022-03-10,bsc,9652708399
2022-03-11,bsc,9469399004
2022-03-12,bsc,9514088545
2022-03-13,bsc,9427374457
2022-03-14,bsc,9420603496
2022-03-15,bsc,9481765479
2022-03-16,bsc,9590007572
2022-03-17,bsc,9785677374
2022-03-18,bsc,9819653954
2022-03-19,bsc,9950237903
2022-03-20,bsc,9852846571
2022-03-21,bsc,9779546210
2022-03-22,bsc,10244655473
2022-03-23,bsc,10416940835
2022-03-24,bsc,10627551710
2022-03-25,bsc,10728224098
2022-03-26,bsc,10902075042
2022-03-27,bsc,11202480074
2022-03-28,bsc,11260793533
2022-03-29,bsc,11395392871
2022-03-30,bsc,11362366244
2022-03-31,bsc,11350336963
2022-04-01,bsc,11492193946
2022-04-02,bsc,11707159615
2022-04-03,bsc,11800576235
2022-04-04,bsc,11835520798
2022-04-05,bsc,11824498296
2022-04-06,bsc,11495952085
2022-04-07,bsc,11455313690
2022-04-08,bsc,11637550765
2022-04-09,bsc,11570636413
2022-04-10,bsc,11521149858
2022-04-11,bsc,11212566172
2022-04-12,bsc,10984183224
2022-04-13,bsc,11181257263
2022-04-14,bsc,11163826722
2022-04-15,bsc,11111968775
2022-04-16,bsc,11221650002
2022-04-17,bsc,11194722178
2022-04-18,bsc,11143997294
2022-04-19,bsc,11269569948
2022-04-20,bsc,11406815220
2022-04-21,bsc,11129410548
2022-04-22,bsc,11128998752
2022-04-23,bsc,11098117033
2022-04-24,bsc,11062524007
2022-04-25,bsc,11399265934
2022-04-26,bsc,11327870963
2022-04-27,bsc,11166021562
2022-04-28,bsc,11264920850
2022-04-29,bsc,10686471149
2022-04-30,bsc,10411464730
2022-05-01,bsc,10373105678
2022-05-02,bsc,10514500008
2022-05-03,bsc,10477089040
2022-05-04,bsc,10619073249
2022-05-05,bsc,10528644827
2022-05-06,bsc,10433724379
2022-05-07,bsc,10415277929
2022-05-08,bsc,10195881870
2022-05-09,bsc,9520524483
2022-05-10,bsc,9177321871
2022-05-11,bsc,8825404387
2022-05-12,bsc,8111751120
2022-05-13,bsc,7356505227
2022-05-14,bsc,7645091731
2022-05-15,bsc,7414972494
2022-05-16,bsc,7695317087
2022-05-17,bsc,7533151615
2022-05-18,bsc,7694603736
2022-05-19,bsc,7434316354
2022-05-20,bsc,7717993144
2022-05-21,bsc,7718793816
2022-05-22,bsc,7870494079
2022-05-23,bsc,7971492101
2022-05-24,bsc,7935490200
2022-05-25,bsc,8061856976
2022-05-26,bsc,8068474579
2022-05-27,bsc,7704118127
2022-05-28,bsc,7633233724
2022-05-29,bsc,7671246651
2022-05-30,bsc,7567836619
2022-05-31,bsc,7841206918
2022-06-01,bsc,7828423017
2022-06-02,bsc,7431495485
2022-06-03,bsc,7506314864
2022-06-04,bsc,7367772924
2022-06-05,bsc,7330421847
2022-06-06,bsc,7310320058
2022-06-07,bsc,7233847537
2022-06-08,bsc,7255018059
2022-06-09,bsc,7178860412
2022-06-10,bsc,6953852292
2022-06-11,bsc,6895560998
2022-06-12,bsc,6786420223
2022-06-13,bsc,6673071363
2022-06-14,bsc,5612475724
2022-06-15,bsc,5636529446
2022-06-16,bsc,5581689523
2022-06-17,bsc,5298148053
2022-06-18,bsc,5366346553
2022-06-19,bsc,5078783324
2022-06-20,bsc,5211038170
2022-06-21,bsc,5296990781
2022-06-22,bsc,5274038835
2022-06-23,bsc,5230293504
2022-06-24,bsc,5296292017
2022-06-25,bsc,5347542503
2022-06-26,bsc,5361852854
2022-06-27,bsc,5326558721
2022-06-28,bsc,5330490101
2022-06-29,bsc,5325546535
2022-06-30,bsc,5339106286
2022-07-01,bsc,5316668798
2022-07-02,bsc,5346527376
2022-07-03,bsc,5332145830
2022-07-04,bsc,5500074708
2022-07-05,bsc,5534398171
2022-07-06,bsc,5543854975
2022-07-07,bsc,5714268148
2022-07-08,bsc,5616899150
2022-07-09,bsc,5582595522
2022-07-10,bsc,5671759522
2022-07-11,bsc,5553618477
2022-07-12,bsc,5358857445
2022-07-13,bsc,5268861524
2022-07-14,bsc,5397829995
2022-07-15,bsc,5514833265
2022-07-16,bsc,5515143926
2022-07-17,bsc,5631746505
2022-07-18,bsc,5627503261
2022-07-19,bsc,5848194141
2022-07-20,bsc,5912633051
2022-07-21,bsc,5824449342
2022-07-22,bsc,5925548603
2022-07-23,bsc,5885294095
2022-07-24,bsc,5872201183
2022-07-25,bsc,5823301717
2022-07-26,bsc,5620161846
2022-07-27,bsc,5641669501
2022-07-28,bsc,5881780734
2022-07-29,bsc,6014348672
2022-07-30,bsc,6149480971
2022-07-31,bsc,6095165708
2022-08-01,bsc,6052527234
2022-08-02,bsc,5999569694
2022-08-03,bsc,5925978512
2022-08-04,bsc,6142309814
2022-08-05,bsc,6171244916
2022-08-06,bsc,6255203275
2022-08-07,bsc,6192039345
2022-08-08,bsc,6328465586
2022-08-09,bsc,6369747653
2022-08-10,bsc,6259518656
2022-08-11,bsc,6436078282
2022-08-12,bsc,6337659933
2022-08-13,bsc,6358072661
2022-08-14,bsc,6362708844
2022-08-15,bsc,6269755526
2022-08-16,bsc,6237663308
2022-08-17,bsc,6212833775
2022-08-18,bsc,6035178938
2022-08-19,bsc,5921148763
2022-08-20,bsc,5770875960
2022-08-21,bsc,5769260487
2022-08-22,bsc,5935526248
2022-08-23,bsc,5939248875
2022-08-24,bsc,5944272634
2022-08-25,bsc,5968420935
2022-08-26,bsc,5983940959
2022-08-27,bsc,5776437386
2022-08-28,bsc,5738563012
2022-08-29,bsc,5657740600
2022-08-30,bsc,5820157036
2022-08-31,bsc,5803795817
2022-09-01,bsc,5743031590
2022-09-02,bsc,5767397345
2022-09-03,bsc,5754371730
2022-09-04,bsc,5755534947
2022-09-05,bsc,5752626521
2022-09-06,bsc,5907442211
2022-09-07,bsc,5640286104
2022-09-08,bsc,5777329031
2022-09-09,bsc,5805005800
2022-09-10,bsc,5921757075
2022-09-11,bsc,5977670042
2022-09-12,bsc,5891347646
2022-09-13,bsc,5924277100
2022-09-14,bsc,5681024463
2022-09-15,bsc,5573198836
2022-09-16,bsc,5585572009
2022-09-17,bsc,5691226553
2022-09-18,bsc,5706349522
2022-09-19,bsc,5592987272
2022-09-20,bsc,5683238581
2022-09-21,bsc,5676854185
2022-09-22,bsc,5666359345
2022-09-23,bsc,5784039318
2022-09-24,bsc,5790456309
2022-09-25,bsc,5768957710
2022-09-26,bsc,5771269123
2022-09-27,bsc,5819711650
2022-09-28,bsc,5784196600
2022-09-29,bsc,5851564516
2022-09-30,bsc,5849782460
2022-10-01,bsc,5824588819
2022-10-02,bsc,5806648894
2022-10-03,bsc,5827939505
2022-10-04,bsc,5861210529
2022-10-05,bsc,5950285324
2022-10-06,bsc,5932915314
2022-10-07,bsc,5935961913
2022-10-08,bsc,5911330131
2022-10-09,bsc,5864837092
2022-10-10,bsc,5874357223
2022-10-11,bsc,5821018757
2022-10-12,bsc,5813126935
2022-10-13,bsc,5792164150
2022-10-14,bsc,5798784541
2022-10-15,bsc,5772585025
2022-10-16,bsc,5767493632
2022-10-17,bsc,5796377734
2022-10-18,bsc,5798086648
2022-10-19,bsc,5784599961
2022-10-20,bsc,5790493282
2022-10-21,bsc,5727225528
2022-10-22,bsc,5743139046
2022-10-23,bsc,5753409154
2022-10-24,bsc,5807455502
2022-10-25,bsc,5787796170
2022-10-26,bsc,5976500386
2022-10-27,bsc,6042202514
2022-10-28,bsc,5993152318
2022-10-29,bsc,6064068065
2022-10-30,bsc,6211518817
2022-10-31,bsc,6323188411
2022-11-01,bsc,6147784209
2022-11-02,bsc,6301591354
2022-11-03,bsc,6152765108
2022-11-04,bsc,6334464297
2022-11-05,bsc,6483844904
2022-11-06,bsc,6527300316
2022-11-07,bsc,6350557416
2022-11-08,bsc,6502086921
2022-11-09,bsc,6279811681
2022-11-10,bsc,5576321443
2022-11-11,bsc,5627026642
2022-11-12,bsc,5488169057
2022-11-13,bsc,5501009110
2022-11-14,bsc,5645231618
2022-11-15,bsc,5369317737
2022-11-16,bsc,5514149854
2022-11-17,bsc,5222146419
2022-11-18,bsc,5484639983
2022-11-19,bsc,5476474312
2022-11-20,bsc,5140454732
2022-11-21,bsc,5106823941
2022-11-22,bsc,5331268496
2022-11-23,bsc,5435515870
2022-11-24,bsc,5473000681
2022-11-25,bsc,5561438219
2022-11-26,bsc,5399367311
2022-11-27,bsc,5914260778
2022-11-28,bsc,5821297303
2022-11-29,bsc,5555552699
2022-11-30,bsc,5549853550
2022-12-01,bsc,5628438983
2022-12-02,bsc,5655260919
2022-12-03,bsc,5095898312
2022-12-04,bsc,5464580529
2022-12-05,bsc,5547084500
2022-12-06,bsc,5351369095
2022-12-07,bsc,5633746740
2022-12-08,bsc,6020949624
2022-12-09,bsc,5567805791
2022-12-10,bsc,5559865507
2022-12-11,bsc,5761249939
2022-12-12,bsc,5535053663
2022-12-13,bsc,5425678256
2022-12-14,bsc,5057177465
2022-12-15,bsc,5021027468
2022-12-16,bsc,5034834914
2022-12-17,bsc,4714131056
2022-12-18,bsc,4739818475
2022-12-19,bsc,4804961641
2022-12-20,bsc,4740428645
2022-12-21,bsc,4820209356
2022-12-22,bsc,4790851291
2022-12-23,bsc,4741357259
2022-12-24,bsc,4725742525
2022-12-25,bsc,4713347575
2022-12-26,bsc,4682231749
2022-12-27,bsc,4680859524
2022-12-28,bsc,4710888836
2022-12-29,bsc,4685547317
2022-12-30,bsc,4693391126
2022-12-31,bsc,4674047054
2023-01-01,bsc,4671194875
2023-01-02,bsc,4652383390
2023-01-03,bsc,4672737333
2023-01-04,bsc,4646625300
2023-01-05,bsc,4780697287
2023-01-06,bsc,4763333604
2023-01-07,bsc,4842276199
2023-01-08,bsc,4820340709
2023-01-09,bsc,4974099424
2023-01-10,bsc,4947783919
2023-01-11,bsc,4966531027
2023-01-12,bsc,5108681934
2023-01-13,bsc,5134797202
2023-01-14,bsc,5341271152
2023-01-15,bsc,5285826752
2023-01-16,bsc,5312167094
2023-01-17,bsc,5270170993
2023-01-18,bsc,5286532216
2023-01-19,bsc,5171691357
2023-01-20,bsc,5243743965
2023-01-21,bsc,5402387110
2023-01-22,bsc,5398925754
2023-01-23,bsc,5437104430
2023-01-24,bsc,5454684277
2023-01-25,bsc,5396932340
2023-01-26,bsc,5468354715
2023-01-27,bsc,5412798108
2023-01-28,bsc,5480168399
2023-01-29,bsc,5470219727
2023-01-30,bsc,5581620968
2023-01-31,bsc,5392455961
2023-02-01,bsc,5472911415
2023-02-02,bsc,5587815327
2023-02-03,bsc,5597676512
2023-02-04,bsc,5656264204
2023-02-05,bsc,5636828386
2023-02-06,bsc,5623673011
2023-02-07,bsc,5579511945
2023-02-08,bsc,5689254243
2023-02-09,bsc,5626305314
2023-02-10,bsc,5360710744
2023-02-11,bsc,5353408771
2023-02-12,bsc,5401117860
2023-02-13,bsc,5424656087
2023-02-14,bsc,5074725307
2023-02-15,bsc,5125408649
2023-02-16,bsc,5376395770
2023-02-17,bsc,5268963860
2023-02-18,bsc,5391030205
2023-02-19,bsc,5417397771
2023-02-20,bsc,5354436995
2023-02-21,bsc,5362878633
2023-02-22,bsc,5288306721
2023-02-23,bsc,5287814073
2023-02-24,bsc,5250412520
2023-02-25,bsc,5167484843
2023-02-26,bsc,5173680598
2023-02-27,bsc,5266227795
2023-02-28,bsc,5229633460
2023-03-01,bsc,5231816098
2023-03-02,bsc,5259284883
2023-03-03,bsc,5210129873
2023-03-04,bsc,5100770022
2023-03-05,bsc,5089574151
2023-03-06,bsc,5102971468
2023-03-07,bsc,5093090431
2023-03-08,bsc,5123621372
2023-03-09,bsc,5058418446
2023-03-10,bsc,4872124612
2023-03-11,bsc,4842165984
2023-03-12,bsc,4592385509
2023-03-13,bsc,4778226665
2023-03-14,bsc,4975798327
2023-03-15,bsc,5028651900
2023-03-16,bsc,4983584117
2023-03-17,bsc,4653189351
2023-03-18,bsc,4771364760
2023-03-19,bsc,4701364016
2023-03-20,bsc,4675694287
2023-03-21,bsc,4637603653
2023-03-22,bsc,4730644227
2023-03-23,bsc,4816256625
2023-03-24,bsc,4897761220
2023-03-25,bsc,4851047844
